constituentid,text,texttype,year
11447,"Ref Number: 34.353.
T.-B.34.353.",bibliography,1907
10517,"Ref Number: XXXII.421
T.-B.XXXII.421",bibliography,1907
11552,"Ref Number: 20.293.
T.-B.20.293.",bibliography,1907
10729,"Ref Number: XXIV.216
T.-B.XXIV.216",bibliography,1907
10725,"Ref Number: XXVI.478 (Hendrik 
T.-B.XXVI.478 (Hendrik Meijer)",bibliography,1907
11497,"Ref Number: 20.452.
T.-B.20.452.",bibliography,1907
9877,"Ref Number: XXXVI.321
T.-B.XXXVI.321",bibliography,1907
10437,"Ref Number: II.146
T.-B.II.146",bibliography,1907
10712,"Ref Number: II.232 (Peter)
T.-B.II.232 (Peter)",bibliography,1907
10034,"Ref Number: XXX.88
T-B.XXX.88",bibliography,1907
9862,"Ref Number: XXVII.406
T.-B.XXVII.406",bibliography,1907
9856,"Ref Number: XXV.346
T.-B.XXV.346",bibliography,1907
9840,"Ref Number: XVI.184
T.-B.XVI.184",bibliography,1907
9837,"Ref Number: XV.49
T.-B.XV.49",bibliography,1907
9816,"Ref Number: I.319
T.-B.I.319",bibliography,1907
9832,"Ref Number: XXIV.282
T.-B.XXIV.282",bibliography,1907
5567,"Ref Number: 32.232.
T.-B.32.232.",bibliography,1907
9868,"Ref Number: XXXI.257
T.-B.XXXI.257",bibliography,1907
9694,"Ref Number: VI.91
T.-B.VI.91",bibliography,1907
12120,"Ref Number: 6.216.
T.-B.6.216.",bibliography,1907
11977,"Ref Number: 2.555.
T.-B.2.555.",bibliography,1907
11637,"Ref Number: VI.130.
T.B.VI.130.",bibliography,1907
11635,"Ref Number: 4.368.
T.-B.4.368.",bibliography,1907
12089,"Ref Number: 10.534.
T.-B.10.534.",bibliography,1907
12088,"Ref Number: 7.500.
T.-B.7.500.",bibliography,1907
12095,"Ref Number: 27.411.
T.-B.27.411.",bibliography,1907
12090,"Ref Number: 20.462.
T.-B.20.462.",bibliography,1907
12111,"Ref Number: 25.117.
T.-B.25.117.",bibliography,1907
11656,"Ref Number: 14.361
T.B.14.361",bibliography,1907
12015,"Ref Number: 13.11
T.-B.13.11",bibliography,1907
11976,"Ref Number: 26.290.
T.-B.26.290.",bibliography,1907
11975,"Ref Number: 23.43.
T.-B.23.43.",bibliography,1907
13274,"Ref Number: XXXIV.372
T.-B.XXXIV.372",bibliography,1907
13281,"Ref Number: III.515
T.-B.III.515",bibliography,1907
11568,"Ref Number: 27.147.
T.-B.27.147.",bibliography,1907
11460,"Ref Number: 9.269 (born 1550 o
T.-B.9.269 (born 1550 or 1551).",bibliography,1907
12016,"Ref Number: 29.119.
T.-B.29.119.",bibliography,1907
12024,"Ref Number: 18.189 (Charles Fr
T.-B.18.189 (Charles François).",bibliography,1907
11597,"Ref Number: 36.408.
T.B.36.408.",bibliography,1907
11174,"Ref Number: 12.239 (1706 - 177
T.-B.12.239 (1706 - 1778).",bibliography,1907
11585,"Ref Number: 32.6.
T.-B.32.6.",bibliography,1907
12094,"Ref Number: 26.525.
T.-B.26.525.",bibliography,1907
11974,"Ref Number: 1.52.
T.-B.1.52.",bibliography,1907
12096,"Ref Number: 28.151.
T.-B.28.151.",bibliography,1907
12128,"Ref Number: 26.438.
T.-B.26.438.",bibliography,1907
12080,"Ref Number: 12.247.
T.-B.12.247.",bibliography,1907
12043,"Ref Number: 24.296.
T.-B.24.296.",bibliography,1907
12085,"Ref Number: 4.167.
T.-B.4.167.",bibliography,1907
11613,"Ref Number: 15.174.
T.-B.15.174.",bibliography,1907
11567,"Ref Number: 26.438 (no dates, 
T.-B.26.438 (no dates, from Chambéry).",bibliography,1907
11644,"Ref Number: 28.60.
T-B.28.60.",bibliography,1907
11132,"Ref Number: 34.419.
T.-B.34.419.",bibliography,1907
10710,"Ref Number: IX.448
T.-B.IX.448",bibliography,1907
9871,"Ref Number: XXXIII.277
T.-B.XXXIII.277",bibliography,1907
9865,"Ref Number: XXX.555
T.-B.XXX.555",bibliography,1907
9844,"Ref Number: XVIII.151
T.-B.XVIII.151",bibliography,1907
9847,"Ref Number: XX.591
T.-B.XX.591",bibliography,1907
9831,"Ref Number: IX.188
T.-B.IX.188",bibliography,1907
9834,"Ref Number: XI.543
T.-B.XI.543",bibliography,1907
2209,"Ref Number: XXV.406
T.-B.XXV.406",bibliography,1907
5175,"Ref Number: XXVI.333 (gives no
T.-B.XXVI.333 (gives no date of birth)",bibliography,1907
9794,"Ref Number: XXIII.178
T.-B.XXIII.178",bibliography,1907
9820,"Ref Number: IV.498
T.-B.IV.498",bibliography,1907
10716,"Ref Number: XXXII.183 (Henry S
T.-B.XXXII.183 (Henry Strésor)",bibliography,1907
10735,"Ref Number: I.538 (active 1709
T.-B.I.538 (active 1709-1716)",bibliography,1907
10737,"Ref Number: XXII.348 (Langlois
T.-B.XXII.348 (Langlois called F.L.D. Ciartres)",bibliography,1907
10971,"Ref Number: VIII.491
T.-B.VIII.491",bibliography,1907
15870,"Ref Number: 32.210.
T.B.32.210.",bibliography,1907
14834,"Ref Number: 2.530.
T.-B.2.530.",bibliography,1907
14855,"Ref Number: 25.496.
T.-B.25.496.",bibliography,1907
11478,"Ref Number: 26.163 (born Vicen
T.-B.26.163 (born Vicenza).",bibliography,1907
11667,"Ref Number: 3.597.
T.-B.3.597.",bibliography,1907
12112,"Ref Number: 2.161.
T.-B.2.161.",bibliography,1907
12031,"Ref Number: 26.392 (Étienne du
T.-B.26.392 (Étienne du Pérac, c.1525 - 1604)",bibliography,1907
12086,"Ref Number: 4.186.
T.-B.4.186.",bibliography,1907
10707,"Ref Number: XXVII.587
T.-B.XXVII.587",bibliography,1907
9825,"Ref Number: XXVIII.64 (Rebell,
T.-B.XXVIII.64 (Rebell, Joseph, 1787 (Vienna) - 1828 (Dresden))",bibliography,1907
10649,"Ref Number: XXVII.476
T.-B.XXVII.476",bibliography,1907
9823,"Ref Number: V.380
T.-B.V.380",bibliography,1907
9866,"Ref Number: XXX.563
T.-B.XXX.563",bibliography,1907
9663,"Ref Number: XVII.247 (Charles 
T.-B.XVII.247 (Charles C.J. Hoffbauer, working in Paris and New York, 1875 (Paris) -)",bibliography,1907
9822,"Ref Number: V.274
T.-B.V.274",bibliography,1907
9833,"Ref Number: XII.530
T.-B.XII.530",bibliography,1907
9863,"Ref Number: XXVIII.279
T.-B.XXVIII.279",bibliography,1907
9843,"Ref Number: XXII.158 (1707)
T.-B.XXII.158 (1707)",bibliography,1907
9845,"Ref Number: XX.56
T.-B.XX.56",bibliography,1907
19537,"Ref Number: 20.203.
T.-B.20.203.",bibliography,1907
19536,"Ref Number: 8.192.
T.-B.8.192.",bibliography,1907
19539,"Ref Number: 27.157.
T.-B.27.157.",bibliography,1907
19550,"Ref Number: 31.399.
T.-B.31.399.",bibliography,1907
20267,"Ref Number: IV.193 (d. 1738; s
T.-B.IV.193 (d. 1738; specifically states that Heinecken is wrong in stating 1750 as the death date)",bibliography,1907
19185,"Ref Number: 13.147.
T.-B.13.147.",bibliography,1907
19569,"Ref Number: 2.555.
T.-B.2.555.",bibliography,1907
19570,"Ref Number: 27.488.
T.-B.27.488.",bibliography,1907
17631,"Ref Number: 35.527.
T.B.35.527.",bibliography,1907
17494,"Ref Number: XXX.218
T.-B.XXX.218",bibliography,1907
17630,"Ref Number: 4.507.
T.B.4.507.",bibliography,1907
19792,"Ref Number: 2.427.
T.-B.2.427.",bibliography,1907
19779,"Ref Number: 26.296.
T.-B.26.296.",bibliography,1907
17815,"Ref Number: 22.255.
T.-B.22.255.",bibliography,1907
21252,"Ref Number: XXIII.557
T.-B.XXIII.557",bibliography,1907
21233,"Ref Number: VI.535
T.-B.VI.535",bibliography,1907
21155,"Ref Number: 1.11.
T.-B.1.11.",bibliography,1907
21226,"Ref Number: VI.244
T.-B.VI.244",bibliography,1907
21362,"Ref Number: II.244
T.-B.II.244",bibliography,1907
21348,"Ref Number: 13.590.
T.-B.13.590.",bibliography,1907
21122,"Ref Number: 24.205.
T.-B.24.205.",bibliography,1907
21123,"Ref Number: 17.539.
T.-B.17.539.",bibliography,1907
21131,"Ref Number: X.598.
T.-B.X.598.",bibliography,1907
21115,"Ref Number: 3.597.
T.-B.3.597.",bibliography,1907
21150,"Ref Number: 23.1.
T.-B.23.1.",bibliography,1907
21151,"Ref Number: 27.535.
T.-B.27.535.",bibliography,1907
21152,"Ref Number: 36.497.
T.-B.36.497.",bibliography,1907
12510,"Ref Number: XXIX.229
T.-B.XXIX.229",bibliography,1907
12494,"Ref Number: XXVII.217
T.-B.XXVII.217",bibliography,1907
13284,"Ref Number: IV.306
T.-B.IV.306",bibliography,1907
13286,"Ref Number: XIV.46
T.-B.XIV.46",bibliography,1907
13287,"Ref Number: XIV.531
T.-B.XIV.531",bibliography,1907
13283,"Ref Number: XIV.193
T.-B.XIV.193",bibliography,1907
12572,"Ref Number: XXVI.413
T.-B.XXVI.413",bibliography,1907
17939,"Ref Number: XXX.207
T.-B.XXX.207",bibliography,1907
18509,"Ref Number: 31.291.
T.-B.31.291.",bibliography,1907
18525,"Ref Number: 5.308 (Jacobus).
T.-B.5.308 (Jacobus).",bibliography,1907
18986,"Ref Number: 24.176.
T.-B.24.176.",bibliography,1907
19741,"Ref Number: 15.6.
T.-B. 15.6.",bibliography,1907
19604,"Ref Number: 35.279.
T.-B.35.279.",bibliography,1907
19628,"Ref Number: 27.378.
T.-B.27.378.",bibliography,1907
19742,"Ref Number: 5.425.
T.-B.5.425.",bibliography,1907
14757,"Ref Number: 15.139.
T.-B.15.139.",bibliography,1907
14330,"Ref Number: 1.406.
T.-B.1.406.",bibliography,1907
14756,"Ref Number: 23.163.
T.-B.23.163.",bibliography,1907
15296,"Ref Number: 29.359 (c. 1645 - 
T.B.29.359 (c. 1645 - c. 1698).",bibliography,1907
15072,"Ref Number: XXXIV.224 (born Ha
T.-B.XXXIV.224 (born Haarlem 1590 - died Haarlem 1631/1635)",bibliography,1907
17827,"Ref Number: 30.526. Paul, 1864
T.-B.30.526. Paul, 1864-1927.",bibliography,1907
22942,"Ref Number: XXIX.577
T-B.XXIX.577",bibliography,1907
21920,"Ref Number: III.373
T.-B.III.373",bibliography,1907
21922,"Ref Number: VI.243
T.-B.VI.243",bibliography,1907
21364,"Ref Number: XXVII.142 (Nicolas
T.-B.XXVII.142 (Nicolas de Montagne)",bibliography,1907
22025,"Ref Number: 23.232.
T.-B.23.232.",bibliography,1907
22033,"Ref Number: 16.552.
T.-B.16.552.",bibliography,1907
22046,"Ref Number: 35.5.
T.-B.35.5.",bibliography,1907
22048,"Ref Number: 15.494.
T.-B.15.494.",bibliography,1907
22047,"Ref Number: 35.150.
T.-B.35.150.",bibliography,1907
21926,"Ref Number: VIII.353
T.-B.VIII.353",bibliography,1907
22049,"Ref Number: 10.403.
T.-B.10.403.",bibliography,1907
22057,"Ref Number: XXIII.153
T.-B.XXIII.153",bibliography,1907
22211,"Ref Number: XXXII.142
T.-B.XXXII.142",bibliography,1907
22395,"Ref Number: XX.478.
T.-B.XX.478.",bibliography,1907
3469,"Ref Number: 36.578.
T.-B.36.578.",bibliography,1907
10706,"Ref Number: V.473 (died ?)
T.-B.V.473 (died ?)",bibliography,1907
11477,"Ref Number: 29.524 (1552)
T.-B.29.524 (1552)",bibliography,1907
4036,"Ref Number: X.543
T.-B.X.543",bibliography,1907
9855,"Ref Number: XXV.261
T.-B.XXV.261",bibliography,1907
6527,"Ref Number: IV.113
T.-B.IV.113",bibliography,1907
6887,"Ref Number: XX.177
T.-B.XX.177",bibliography,1907
6885,"Ref Number: XII.464
T.-B.XII.464",bibliography,1907
6884,"Ref Number: XXXVI.32
T.-B.XXXVI.32",bibliography,1907
6672,"Ref Number: 30.309.
T.-B.30.309.",bibliography,1907
6771,"Ref Number: 20.411 (born c.170
T.-B.20.411 (born c.1700).",bibliography,1907
6772,"Ref Number: 20.411.
T.-B.20.411.",bibliography,1907
6823,"Ref Number: XIII.123 (c. 1760 
T.-B.XIII.123 (c. 1760 - 1818)",bibliography,1907
6666,"Ref Number: IX.565
T.-B.IX.565",bibliography,1907
9869,"Ref Number: XXXII.219
T.-B.XXXII.219",bibliography,1907
3335,"Ref Number: 35.40
T.-B.35.40",bibliography,1907
2729,"Ref Number: XXIX.325
T.-B.XXIX.325",bibliography,1907
3026,"Ref Number: XXX.541
T-B.XXX.541",bibliography,1907
9835,"Ref Number: XIII.380
T.-B.XIII.380",bibliography,1907
2458,"Ref Number: XXV.69
T.-B.XXV.69",bibliography,1907
2388,"Ref Number: has active 1531-15
T.-B. has active 1531-1574.",bibliography,1907
1878,"Ref Number: XXXVI.531 (Zittoz,
T.-B.XXXVI.531 (Zittoz, Miguel, (Tallinn, Estonia) c.1469 - (Tallinn, Estonia) 1525)",bibliography,1907
10492,"Ref Number: IV.137
T.-B.IV.137",bibliography,1907
1461,"Ref Number: XXII.422 (Georges 
T.-B.XXII.422 (Georges Du Mesnil (Dumesnil) de La Tour)",bibliography,1907
9860,"Ref Number: XXVI.326
T.-B.XXVI.326",bibliography,1907
9988,"Ref Number: XXXVI.550
T.B.XXXVI.550",bibliography,1907
10036,"Ref Number: 33.564
T.-B.33.564",bibliography,1907
10035,"Ref Number: 32.262
T.-B.32.262",bibliography,1907
9878,"Ref Number: XXXVI.246
T.-B.XXXVI.246",bibliography,1907
9873,"Ref Number: XXXIII.496
T.-B.XXXIII.496",bibliography,1907
9849,"Ref Number: XXII.593
T.-B.XXII.593",bibliography,1907
9838,"Ref Number: XV.501
T.-B.XV.501",bibliography,1907
9701,"Ref Number: XV.430
T.-B.XV.430",bibliography,1907
9817,"Ref Number: I.325
T.-B.I.325",bibliography,1907
3403,"Ref Number: 36.11.
T.-B.36.11.",bibliography,1907
9829,"Ref Number: VII.329
T.-B.VII.329",bibliography,1907
5983,"Ref Number: XXIII.491 (Lyen, J
T-B.XXIII.491 (Lyen, Jacques François de)",bibliography,1907
6035,"Ref Number: XV.32
T.-B.XV.32",bibliography,1907
9821,"Ref Number: V.249(?-1874)
T.-B.V.249(?-1874)",bibliography,1907
4301,"Ref Number: 16.60.
T.-B.16.60.",bibliography,1907
5955,"Ref Number: XXXIII.23
T.-B.XXXIII.23",bibliography,1907
10102,"Harvey, Sir Paul, and Margaret Drabble, eds. _The Oxford Companion to English Literature_. Oxford and New York, 1985: 641.",bibliography,1985
10104,"Harvey, Sir Paul, and Margaret Drabble, eds. _The Oxford Companion to English Literature_. Oxford and New York, 1985: 778.",bibliography,1985
10105,"Harvey, Sir Paul, and Margaret Drabble, eds. _The Oxford Companion to English Literature_. Oxford and New York, 1985: 936.",bibliography,1985
13894,"Harvey, Sir Paul, and Margaret Drabble, eds. _The Oxford Companion to English Literature_. Oxford and New York, 1985: 341.",bibliography,1985
11174,"Maschio, Ruggero. ""Giorgio Fossati trattatista..."" _Arte Lombarda_. 55-57 (1980), 346-364. (born 3 July 1705 - 4 September 1785, p.346-47).",bibliography,1980
9872,"Andrew Wilton, _British Watercolours: 1750 to 1850_, Oxford: Phaidon, 1977, p. 198",bibliography,1977
2358,"Fischer, Chris. _Fra Bartolommeo: Master Draughtsman of the High Renaissance_. Rotterdam: 1990.",bibliography,1990
11045,"Wolf, Edwin and John F. Fleming. _Rosenbach: A Biography_. Cleveland: World, 1960.",bibliography,1960
11045,"Ricci, Seymour de. _The Roederer Library of French Books, Prints, and Drawings of the 18th Century_. Philadelphia, 1923.",bibliography,1923
13308,"McColley, Sutherland. _The Works of James Renwick Brevoort_. Yonkers: The Hudson River Museum, 1972.",bibliography,1972
5356,"Weil, Martin. ""Larry Rivers, 78; Major American Figurative Artist."" _The Washington Post_ (15 August 2002): B6.",bibliography,2002
1613,"""Author Natalie Davis Spingarn Dies; Work Chronicled Bouts With Cancer."" _The Washington Post_ (7 June 2000): B7.",bibliography,2000
9469,"_Who's Who in America_. Chicago, 1954: 1314.",bibliography,1954
12212,"David, William Allen. _William Constable, New York Merchant and Land Speculator_, Ph.D. diss., Harvard University (1955)",bibliography,1955
12217,"David, William Allen. _William Constable, New York Merchant and Land Speculator_, Ph.D. diss., Harvard University (1955)",bibliography,1955
1940,"Hale, John Douglass. ""The Life and Creative Development of John H. Twachtman."" Ph.D dissertation, 2 vols., Ohio State University, 1957.",bibliography,1957
1352,"Herzog, Sadja. ""Jan Gossaert called Mabuse (ca. 1478-1532): A Study of his Chronology with a Catalogue of his Works."" Ph.D. diss., Bryn Mawr College, 1968.",bibliography,1968
26978,"Fahy, Everett. ""Some Followers of Domenico Ghirlandaio."" Ph.D. diss., Harvard University, 1968. New York, 1976: 192-195.",bibliography,1976
26979,"Fahy, Everett. ""Some Followers of Domenico Ghirlandaio."" Ph.D. diss., Harvard University, 1968. New York, 1976: 192-195.",bibliography,1976
1258,"Booth, Billy Ray. ""A Survey of Portraiture and Figure Paintings by Frank Duveneck."" Ph.D. dissertation, University of Georgia, 1970.",bibliography,1970
1850,"Wiegand, Wilfred. ""Ruisdael-Studien: Ein Versuch zur Ikonologie der Landschaftsmalerei."" Ph.D. dissertation, Hamburg, 1971.",bibliography,1971
1363,"Binion, Alice. _Antonio and Francesco Guardi. Their Life and Milieu with a Catalogue of their Figure Drawings_. Ph.D. diss., Columbia University, 1971. Published New York, 1976.",bibliography,1976
1136,"Upton, Joel M. ""Petrus Christus."" Ph.D. diss., Bryn Mawr College, 1972.",bibliography,1972
1339,"Land, Norman E. _Michele Giambono: A Catalogue Raisonné_. Ph.D. diss., University of Virginia, 1974.",bibliography,1974
1874,"Kury, Gloria. _The Early Work of Luca Signorelli: 1465-1490_. Ph.D. diss., Yale University, 1974. New York and London, 1978.",bibliography,1978
9518,"Luchs, Allison.  _Cestello: A Cistercian Church of the Florentine Renaissance_.  Ph.D. diss., John Hopkins University, Baltimore, 1975-76; New York and London, 1977.",bibliography,1975
289,"Lederman, Mildred E. _Albert Eugene Gallatin and his Contributions to American Twentieth Century Art_. PhD. Diss, New York University, 1976",bibliography,1976
1735,"Winter, David. ""George Morland (1763-1804)."" Ph.D. diss., Stanford University, 1977.",bibliography,1977
5451,"Spicer, Joaneath. ""The Drawings of Roelant Savery."" Ph.D. dissertation, Yale University, New Haven, 1979.",bibliography,1979
27579,"Walsh, Barbara Buhler. _The Fresco Paintings of Bicci di Lorenzo_. Ph.D. diss., Indiana University, Bloomington, 1979.",bibliography,1979
1326,"Burns, Sarah Lea. ""The Poetic Mode in American Painting: George Fuller and Thomas Dewing."" Ph.D. dissertation, University of Illinois at Urbana-Champaign, 1979.",bibliography,1979
1758,"Farmer, John David. ""Bernard van Orley of Brussels."" Ph.D. diss., Princeton University, 1981.",bibliography,1981
1704,"Zehnder, Frank Günter. ""Der Meister der Hl. Veronika."" Ph.D. diss., Rheinischen Friedrich-Wilhelms-Universität, Bonn, 1981.",bibliography,1981
1948,"Oedell, William. _John Vanderlyn: French Neoclassicism and the Search for an American Art_. Ph.d dissertation, University of Delaware, 1981.",bibliography,1981
1703,"Roberts, Ann. ""The Master of the Legend of Saint Lucy: A Catalogue and Critical Essay."" Ph.D. diss., University of Pennsylvania, 1982.",bibliography,1982
2246,"Weidman, Jeffrey. _William Rimmer: Critical Catalogue Raisonné_. Ph.D. diss., Indiana University, 1982.",bibliography,1981
2079,"Lindsay, Suzanne G. _David d'Angers' Monument to Bonchamps: A Tomb Project in Context_. Ph.D. diss., Bryn Mawr College. Ann Arbor, Michigan, 1983.",bibliography,1983
1692,"Goddard, Stephen. ""The Master of Frankfurt and his Shop."" Ph.D. diss., University of Iowa, 1983.",bibliography,1983
1797,"Walsh, Amy. ""Paulus Potter: His works and their meaning."" Ph.D. dissertation, Columbia University, New York, 1985.",bibliography,1985
1711,"Stott, Annette. ""American Painters Who Worked in the Netherlands, 1880-1914."" Ph.D. diss., Boston University, 1986.",bibliography,1986
1708,"Trimpi, Enrica S. ""Matteo di Giovanni: Documents and a Critical Catalogue of his Panel Paintings."" Ph.D. diss., University of Michigan, Ann Arbor, 1987.",bibliography,1987
13395,"Lukitsh, Mary. _To Secure for Photography the Character and Uses of High Art: The Photography of Julia Margaret Cameron, 1864-1879_. PhD. diss. University of Chicago. Ann Arbor, Michigan, 1987.",bibliography,1987
